date,year,month,vehicle_type,sales_volume,avg_price,ad_expenditure_k,gdp,unemployment,recession,dayofyear
2029-11-11,2029,11,SUV,172,39320.55,6.53,37669.05,8.24,0,315
2029-11-12,2029,11,Truck,141,43183.61,6.12,37535.68,8.59,0,316
2029-11-13,2029,11,Sedan,131,27688.99,5.83,37401.4,7.46,0,317
2029-11-14,2029,11,Sedan,135,28929.27,5.27,37399.38,8.12,0,318
2029-11-15,2029,11,Hatchback,119,20111.18,4.43,37271.34,8.18,0,319
2029-11-16,2029,11,Sedan,132,27795.91,5.53,37457.38,7.88,0,320
2029-11-17,2029,11,Truck,159,45414.62,5.71,37834.47,8.12,0,321
2029-11-18,2029,11,Truck,158,45826.11,6.74,37362.52,8.83,0,322
2029-11-19,2029,11,Sedan,129,29362.75,5.41,37532.54,7.46,0,323
2029-11-20,2029,11,Sedan,139,29043.33,5.66,37049.99,7.29,0,324
2029-11-21,2029,11,SUV,179,37739.13,6.96,37822.3,8.32,0,325
2029-11-22,2029,11,Hatchback,118,20235.23,5.05,37300.85,7.82,0,326
2029-11-23,2029,11,Sedan,140,28463.83,5.55,37245.63,6.98,0,327
2029-11-24,2029,11,Hatchback,124,21042.94,4.33,37328.63,7.78,0,328
2029-11-25,2029,11,Hatchback,131,20716.01,5.26,37552.6,7.88,0,329
2029-11-26,2029,11,SUV,190,40039.69,7.64,37449.05,7.86,0,330
2029-11-27,2029,11,Sedan,143,28462.72,5.37,37720.5,7.37,0,331
2029-11-28,2029,11,Hatchback,136,20066.83,4.52,37230.03,8.53,0,332
2029-11-29,2029,11,Sedan,136,29213.03,7.02,37377.96,7.76,0,333
2029-11-30,2029,11,Truck,149,47123.64,6.58,37642.97,8.02,0,334
2029-12-01,2029,12,SUV,198,38346.48,7.68,37261.72,6.68,0,335
2029-12-02,2029,12,Hatchback,130,20609.02,4.63,37427.4,7.91,0,336
2029-12-03,2029,12,Truck,169,45680.3,5.6,37209.06,7.21,0,337
2029-12-04,2029,12,Truck,157,45344.76,5.56,36951.74,7.49,0,338
2029-12-05,2029,12,SUV,191,38642.56,6.01,37424.87,7.9,0,339
2029-12-06,2029,12,Sedan,145,29060.46,6.66,37214.63,7.84,0,340
2029-12-07,2029,12,Hatchback,126,20839.87,4.0,37454.43,7.6,0,341
2029-12-08,2029,12,SUV,183,40295.9,7.56,37234.59,7.53,0,342
2029-12-09,2029,12,Sedan,133,29335.93,6.0,37490.21,7.9,0,343
2029-12-10,2029,12,Truck,170,44894.18,5.99,37347.65,7.56,0,344
2029-12-11,2029,12,Sedan,153,28093.33,4.5,37602.19,7.87,0,345
2029-12-12,2029,12,Sedan,155,27928.96,4.86,37491.14,7.52,0,346
2029-12-13,2029,12,Sedan,149,29196.73,6.2,37417.22,8.23,0,347
2029-12-14,2029,12,Hatchback,133,19746.63,5.2,37404.58,8.14,0,348
2029-12-15,2029,12,Hatchback,136,20560.68,4.71,37608.94,8.49,0,349
2029-12-16,2029,12,SUV,207,39105.5,6.45,37122.47,7.24,0,350
2029-12-17,2029,12,SUV,191,38742.06,7.02,37414.93,8.92,0,351
2029-12-18,2029,12,SUV,202,39521.88,6.57,37230.1,8.16,0,352
2029-12-19,2029,12,Hatchback,137,20168.23,4.72,37318.1,7.46,0,353
2029-12-20,2029,12,Sedan,169,29026.1,5.55,37282.55,7.18,0,354
2029-12-21,2029,12,Truck,174,45852.61,6.11,37533.59,7.69,0,355
2029-12-22,2029,12,Sedan,149,28193.08,5.67,37316.65,7.13,0,356
2029-12-23,2029,12,EV,93,48658.13,3.29,36893.86,8.07,0,357
2029-12-24,2029,12,Sedan,160,28259.11,5.9,37635.69,7.71,0,358
2029-12-25,2029,12,Hatchback,141,19979.91,5.14,37211.72,7.27,0,359
2029-12-26,2029,12,Sedan,162,28823.18,5.82,37467.52,8.13,0,360
2029-12-27,2029,12,Sedan,162,28071.23,5.9,37058.99,7.65,0,361
2029-12-28,2029,12,Truck,171,43418.44,6.89,37280.08,7.42,0,362
2029-12-29,2029,12,Truck,169,46514.64,7.4,37222.11,7.46,0,363
2029-12-30,2029,12,SUV,208,39462.17,7.51,37566.08,9.42,0,364
2029-12-31,2029,12,Hatchback,138,21250.65,4.41,37240.25,7.95,0,365
2030-01-01,2030,1,Hatchback,136,20899.52,4.61,37954.48,7.37,0,1
2030-01-02,2030,1,Truck,174,45407.91,6.12,38140.83,7.89,0,2
2030-01-03,2030,1,SUV,205,39350.21,8.58,38176.09,7.05,0,3
2030-01-04,2030,1,SUV,198,37800.94,6.23,37524.9,7.92,0,4
2030-01-05,2030,1,SUV,201,38482.41,6.69,37947.53,7.1,0,5
2030-01-06,2030,1,SUV,218,39322.79,6.84,38214.89,8.04,0,6
2030-01-07,2030,1,Truck,185,43979.86,6.17,37866.12,7.44,0,7
2030-01-08,2030,1,Sedan,173,29327.82,5.5,37935.25,8.42,0,8
2030-01-09,2030,1,Sedan,166,28379.2,5.47,37893.36,7.82,0,9
2030-01-10,2030,1,Hatchback,143,20863.91,4.9,37502.16,9.04,0,10
2030-01-11,2030,1,Hatchback,154,20541.43,4.87,38132.94,8.04,0,11
2030-01-12,2030,1,Sedan,169,28373.15,6.49,37879.19,8.33,0,12
2030-01-13,2030,1,SUV,215,39458.37,7.28,38184.42,7.41,0,13
2030-01-14,2030,1,Truck,187,43836.73,5.35,38008.06,7.89,0,14
2030-01-15,2030,1,Sedan,170,28542.65,6.06,38064.7,7.24,0,15
2030-01-16,2030,1,Hatchback,152,20520.83,4.2,37764.03,7.38,0,16
2030-01-17,2030,1,Hatchback,157,21308.4,4.44,37858.8,7.52,0,17
2030-01-18,2030,1,SUV,220,39488.86,8.05,37560.13,8.81,0,18
2030-01-19,2030,1,Truck,182,46374.23,6.44,38224.1,8.31,0,19
2030-01-20,2030,1,Hatchback,158,20285.02,4.6,37805.23,6.61,0,20
2030-01-21,2030,1,SUV,213,38273.68,7.63,37846.69,8.22,0,21
2030-01-22,2030,1,Hatchback,145,20637.58,5.54,38012.28,7.95,0,22
2030-01-23,2030,1,Hatchback,152,20775.51,4.08,38140.12,7.95,0,23
2030-01-24,2030,1,Hatchback,153,20354.71,5.52,38145.41,7.27,0,24
2030-01-25,2030,1,Truck,188,44339.35,6.99,37929.25,7.38,0,25
2030-01-26,2030,1,SUV,219,37346.32,7.04,38242.17,8.26,0,26
2030-01-27,2030,1,Sedan,185,28746.57,5.0,38166.94,7.87,0,27
2030-01-28,2030,1,Sedan,176,28373.4,6.53,37674.39,8.21,0,28
2030-01-29,2030,1,Sedan,178,28382.5,6.33,38176.9,7.41,0,29
2030-01-30,2030,1,Sedan,182,28266.19,4.57,38153.76,7.44,0,30
2030-01-31,2030,1,Truck,202,44761.78,6.86,37770.23,8.54,0,31
2030-02-01,2030,2,Hatchback,171,20982.39,5.39,37932.65,7.14,0,32
2030-02-02,2030,2,Hatchback,163,20315.58,5.42,37977.8,7.62,0,33
2030-02-03,2030,2,Hatchback,169,21188.0,6.14,37958.19,8.04,0,34
2030-02-04,2030,2,Truck,198,45947.77,6.73,38156.51,7.86,0,35
2030-02-05,2030,2,SUV,211,40430.98,6.47,38233.56,7.19,0,36
2030-02-06,2030,2,Truck,195,46914.39,6.44,38071.32,7.12,0,37
2030-02-07,2030,2,SUV,221,39120.55,7.11,38442.17,7.03,0,38
2030-02-08,2030,2,Truck,203,46092.23,5.39,37556.98,7.6,0,39
2030-02-09,2030,2,Hatchback,156,21751.54,4.45,37870.64,8.26,0,40
2030-02-10,2030,2,Sedan,188,29068.28,5.12,38102.94,7.86,0,41
2030-02-11,2030,2,Hatchback,161,20358.99,4.9,37905.61,7.86,0,42
2030-02-12,2030,2,SUV,240,38628.95,7.92,37864.21,7.53,0,43
2030-02-13,2030,2,Sedan,174,29469.41,5.36,38352.99,7.25,0,44
2030-02-14,2030,2,Hatchback,162,20729.64,4.47,38052.57,7.97,0,45
2030-02-15,2030,2,SUV,241,37942.25,6.95,37996.06,8.36,0,46
2030-02-16,2030,2,Sedan,174,28767.79,6.35,37866.21,7.39,0,47
2030-02-17,2030,2,Truck,196,44984.37,6.41,38070.55,7.9,0,48
2030-02-18,2030,2,Hatchback,153,21358.55,4.9,37956.31,7.41,0,49
2030-02-19,2030,2,Truck,201,46279.8,5.41,38166.97,8.62,0,50
2030-02-20,2030,2,Hatchback,165,21141.6,4.71,37895.34,7.87,0,51
2030-02-21,2030,2,SUV,237,39535.06,7.23,37617.63,8.31,0,52
2030-02-22,2030,2,SUV,250,39515.19,6.99,37760.73,7.89,0,53
2030-02-23,2030,2,Hatchback,176,21491.19,5.8,37992.8,7.57,0,54
2030-02-24,2030,2,EV,109,48437.73,3.48,38191.35,6.87,0,55
2030-02-25,2030,2,Sedan,193,28431.08,5.67,37832.31,7.5,0,56
2030-02-26,2030,2,Truck,201,44970.92,6.28,37736.84,8.02,0,57
2030-02-27,2030,2,Truck,204,46239.6,4.76,38168.5,6.49,0,58
2030-02-28,2030,2,Hatchback,166,20574.87,5.72,38141.57,7.59,0,59
2030-03-01,2030,3,Truck,210,45064.15,4.92,37814.35,7.86,0,60
2030-03-02,2030,3,SUV,252,38495.39,6.7,37802.96,8.24,0,61
2030-03-03,2030,3,EV,113,50540.94,3.42,38061.7,7.2,0,62
2030-03-04,2030,3,Hatchback,157,20830.14,6.09,37886.65,8.31,0,63
2030-03-05,2030,3,Sedan,191,28460.9,5.26,37910.27,8.1,0,64
2030-03-06,2030,3,Truck,210,45101.67,5.7,38200.03,8.24,0,65
2030-03-07,2030,3,SUV,249,38518.2,8.33,38264.79,7.3,0,66
2030-03-08,2030,3,SUV,243,39968.61,6.5,38017.37,8.34,0,67
2030-03-09,2030,3,Hatchback,169,21391.29,4.74,38253.61,7.73,0,68
2030-03-10,2030,3,Sedan,186,28247.44,4.86,38392.95,8.01,0,69
2030-03-11,2030,3,SUV,244,40193.97,8.3,37891.03,7.93,0,70
2030-03-12,2030,3,Truck,210,45178.01,4.88,37793.73,8.32,0,71
2030-03-13,2030,3,Sedan,190,28812.47,5.11,37969.02,7.49,0,72
2030-03-14,2030,3,Sedan,182,28534.26,5.18,38015.31,8.06,0,73
2030-03-15,2030,3,Sedan,192,28231.49,5.42,38218.78,7.54,0,74
2030-03-16,2030,3,SUV,239,39395.93,6.94,37798.9,7.4,0,75
2030-03-17,2030,3,Hatchback,176,20521.6,5.23,38207.0,8.13,0,76
2030-03-18,2030,3,Hatchback,179,21350.92,4.98,38201.85,8.13,0,77
2030-03-19,2030,3,Truck,214,47035.39,6.77,38126.06,8.27,0,78
2030-03-20,2030,3,Hatchback,174,20263.42,4.79,37498.4,8.0,0,79
2030-03-21,2030,3,Sedan,203,28476.99,5.63,37997.12,8.7,0,80
2030-03-22,2030,3,Truck,220,46632.95,6.51,37888.66,7.26,0,81
2030-03-23,2030,3,Hatchback,173,20315.9,5.49,38036.77,8.09,0,82
2030-03-24,2030,3,Hatchback,178,19933.56,4.66,38345.99,7.8,0,83
2030-03-25,2030,3,Hatchback,170,20797.33,4.67,37901.61,8.32,0,84
2030-03-26,2030,3,Truck,220,45012.13,5.71,38318.21,8.18,0,85
2030-03-27,2030,3,Hatchback,170,21450.01,4.97,37992.17,6.72,0,86
2030-03-28,2030,3,SUV,253,39083.3,7.22,38188.02,6.68,0,87
2030-03-29,2030,3,Hatchback,174,20289.75,4.57,38250.19,7.83,0,88
2030-03-30,2030,3,Sedan,198,28271.2,5.2,38152.1,7.88,0,89
2030-03-31,2030,3,SUV,252,39155.35,7.1,37921.75,7.16,0,90
2030-04-01,2030,4,SUV,245,39977.34,7.56,38088.87,7.71,0,91
2030-04-02,2030,4,Sedan,188,29411.18,5.03,38090.76,7.57,0,92
2030-04-03,2030,4,Sedan,191,28857.29,5.41,37899.37,7.01,0,93
2030-04-04,2030,4,Sedan,195,28635.77,5.46,38297.34,8.61,0,94
2030-04-05,2030,4,Hatchback,179,20840.38,4.43,37618.82,8.49,0,95
2030-04-06,2030,4,Truck,226,44968.74,6.31,38204.4,7.47,0,96
2030-04-07,2030,4,EV,113,48998.0,3.43,38010.97,6.78,0,97
2030-04-08,2030,4,SUV,252,38968.29,8.33,38069.59,7.81,0,98
2030-04-09,2030,4,Hatchback,185,20740.37,5.47,38367.78,7.68,0,99
2030-04-10,2030,4,Truck,207,46726.06,5.88,38219.13,7.37,0,100
2030-04-11,2030,4,Sedan,190,28520.38,5.03,37932.92,6.82,0,101
2030-04-12,2030,4,Hatchback,176,21278.32,4.91,37640.33,7.96,0,102
2030-04-13,2030,4,Hatchback,173,20711.92,5.95,37821.17,7.92,0,103
2030-04-14,2030,4,Sedan,193,27837.53,5.39,37636.21,7.45,0,104
2030-04-15,2030,4,Truck,214,45754.45,5.81,37906.87,7.52,0,105
2030-04-16,2030,4,Truck,208,44729.35,5.15,38117.13,8.56,0,106
2030-04-17,2030,4,Sedan,196,28299.59,5.77,37849.8,7.51,0,107
2030-04-18,2030,4,Sedan,191,29625.2,5.98,38023.16,8.65,0,108
2030-04-19,2030,4,Sedan,203,28819.03,4.82,38033.05,7.46,0,109
2030-04-20,2030,4,SUV,243,39082.96,6.53,37634.51,7.5,0,110
2030-04-21,2030,4,SUV,243,37640.35,7.46,38128.28,7.15,0,111
2030-04-22,2030,4,SUV,244,38883.8,7.61,38022.1,7.76,0,112
2030-04-23,2030,4,Sedan,198,28820.06,5.75,37913.18,8.08,0,113
2030-04-24,2030,4,Truck,221,43796.3,6.32,38106.8,8.37,0,114
2030-04-25,2030,4,SUV,255,38033.87,7.07,37841.26,7.22,0,115
2030-04-26,2030,4,Sedan,194,29737.91,5.29,37857.15,8.1,0,116
2030-04-27,2030,4,SUV,247,38579.44,6.76,37902.13,7.28,0,117
2030-04-28,2030,4,SUV,251,39119.7,7.63,38071.41,8.93,0,118
2030-04-29,2030,4,SUV,237,38614.77,6.48,38093.52,7.59,0,119
2030-04-30,2030,4,Sedan,188,28711.02,5.21,37932.12,7.91,0,120
2030-05-01,2030,5,Sedan,196,29247.07,6.02,38086.35,7.56,0,121
2030-05-02,2030,5,Truck,214,46587.11,6.06,37931.26,8.2,0,122
2030-05-03,2030,5,EV,104,50613.24,3.21,37933.74,8.84,0,123
2030-05-04,2030,5,SUV,237,40366.68,6.38,38032.34,7.68,0,124
2030-05-05,2030,5,SUV,250,37941.68,7.32,37891.4,8.1,0,125
2030-05-06,2030,5,Hatchback,166,21565.39,4.65,37899.23,8.09,0,126
2030-05-07,2030,5,Hatchback,171,20607.67,5.42,37885.46,7.88,0,127
2030-05-08,2030,5,SUV,242,38026.62,7.38,38097.12,8.14,0,128
2030-05-09,2030,5,Truck,207,43589.56,5.65,38488.79,7.81,0,129
2030-05-10,2030,5,Hatchback,173,21523.12,4.85,38044.75,8.24,0,130
2030-05-11,2030,5,SUV,239,39404.28,6.54,37988.99,7.53,0,131
2030-05-12,2030,5,Hatchback,158,20254.17,4.92,37978.56,7.4,0,132
2030-05-13,2030,5,EV,113,48693.18,2.82,37814.98,8.01,0,133
2030-05-14,2030,5,Hatchback,161,20736.75,4.52,38119.03,7.59,0,134
2030-05-15,2030,5,Sedan,184,28033.71,5.83,38239.63,7.9,0,135
2030-05-16,2030,5,SUV,235,38597.88,6.68,38259.08,8.5,0,136
2030-05-17,2030,5,SUV,249,39482.2,8.0,37956.22,7.72,0,137
2030-05-18,2030,5,SUV,232,38656.14,7.39,37880.21,8.08,0,138
2030-05-19,2030,5,Hatchback,157,20805.3,3.94,38215.84,8.15,0,139
2030-05-20,2030,5,Truck,207,45395.62,6.2,38077.95,7.07,0,140
2030-05-21,2030,5,Hatchback,163,21568.3,4.86,37974.85,7.19,0,141
2030-05-22,2030,5,EV,102,51236.84,3.49,37926.6,8.05,0,142
2030-05-23,2030,5,Sedan,175,27966.0,4.66,38152.86,7.75,0,143
2030-05-24,2030,5,Truck,186,46687.82,5.61,38124.4,7.43,0,144
2030-05-25,2030,5,Hatchback,164,20524.94,4.88,38061.63,7.52,0,145
2030-05-26,2030,5,SUV,227,39081.62,7.92,37767.3,7.45,0,146
2030-05-27,2030,5,Hatchback,152,20134.69,5.2,38114.1,8.25,0,147
2030-05-28,2030,5,Sedan,174,28524.32,5.61,38106.55,8.09,0,148
2030-05-29,2030,5,Hatchback,157,20758.96,4.32,37806.65,7.76,0,149
2030-05-30,2030,5,SUV,219,37815.09,7.65,38070.93,7.87,0,150
2030-05-31,2030,5,Sedan,173,27446.7,5.83,37918.61,8.11,0,151
2030-06-01,2030,6,Hatchback,159,20877.98,4.89,37796.12,7.88,0,152
2030-06-02,2030,6,Hatchback,154,20743.91,4.89,38090.27,6.96,0,153
2030-06-03,2030,6,Sedan,182,29043.22,5.14,38224.46,7.39,0,154
2030-06-04,2030,6,Sedan,165,28565.01,6.17,37793.14,7.63,0,155
2030-06-05,2030,6,SUV,228,38154.2,8.06,37852.92,7.58,0,156
2030-06-06,2030,6,Hatchback,153,20962.89,5.08,37876.07,7.94,0,157
2030-06-07,2030,6,Truck,194,46502.14,6.3,38096.97,7.25,0,158
2030-06-08,2030,6,Truck,180,45797.95,6.3,37494.87,7.87,0,159
2030-06-09,2030,6,SUV,239,40124.14,6.78,37884.02,8.05,0,160
2030-06-10,2030,6,Hatchback,162,21048.58,4.34,37721.66,8.53,0,161
2030-06-11,2030,6,SUV,217,38116.78,6.76,38318.78,7.68,0,162
2030-06-12,2030,6,Hatchback,158,20775.8,3.97,38167.38,7.43,0,163
2030-06-13,2030,6,Sedan,155,28936.79,5.94,37542.97,7.54,0,164
2030-06-14,2030,6,SUV,223,38598.79,7.09,38189.35,8.02,0,165
2030-06-15,2030,6,Hatchback,154,20270.65,5.07,38160.06,7.46,0,166
2030-06-16,2030,6,Sedan,170,27649.04,5.41,38034.84,7.57,0,167
2030-06-17,2030,6,Hatchback,153,21694.91,4.95,37961.62,8.26,0,168
2030-06-18,2030,6,Truck,185,44879.21,6.59,38000.45,7.29,0,169
2030-06-19,2030,6,SUV,224,41379.36,7.43,37873.29,6.87,0,170
2030-06-20,2030,6,SUV,214,38708.43,7.7,38072.49,7.18,0,171
2030-06-21,2030,6,Truck,177,45813.72,6.31,37879.75,6.98,0,172
2030-06-22,2030,6,Hatchback,164,20933.22,4.02,38144.79,8.33,0,173
2030-06-23,2030,6,Sedan,167,28677.89,5.01,37860.67,7.68,0,174
2030-06-24,2030,6,SUV,220,38421.7,6.69,37567.57,8.02,0,175
2030-06-25,2030,6,Hatchback,147,22060.91,4.73,38042.88,7.48,0,176
2030-06-26,2030,6,Hatchback,143,20343.06,4.06,37783.37,7.92,0,177
2030-06-27,2030,6,Sedan,160,28342.46,5.58,38018.54,7.82,0,178
2030-06-28,2030,6,SUV,212,37434.89,6.6,37840.41,8.12,0,179
2030-06-29,2030,6,Truck,171,45657.41,6.53,38147.86,8.26,0,180
2030-06-30,2030,6,Hatchback,146,20692.12,4.79,37805.22,8.15,0,181
2030-07-01,2030,7,EV,85,51244.7,3.26,38028.01,7.19,0,182
2030-07-02,2030,7,Hatchback,150,21403.48,4.2,38233.71,7.81,0,183
2030-07-03,2030,7,Truck,157,43788.49,6.41,37962.65,7.47,0,184
2030-07-04,2030,7,Sedan,164,28431.51,5.68,38126.08,7.19,0,185
2030-07-05,2030,7,Hatchback,148,21216.02,4.88,38187.35,8.05,0,186
2030-07-06,2030,7,Sedan,161,29597.73,6.01,37985.14,7.56,0,187
2030-07-07,2030,7,Hatchback,144,21267.0,4.48,38207.41,7.1,0,188
2030-07-08,2030,7,SUV,205,38912.37,7.46,38277.13,7.52,0,189
2030-07-09,2030,7,SUV,191,38930.78,8.04,37937.23,8.88,0,190
2030-07-10,2030,7,Truck,159,45713.25,5.71,37849.5,7.81,0,191
2030-07-11,2030,7,Truck,166,45677.91,5.83,38042.19,8.76,0,192
2030-07-12,2030,7,Sedan,152,28984.23,5.14,38096.27,8.21,0,193
2030-07-13,2030,7,Hatchback,144,20250.88,4.82,38035.34,7.49,0,194
2030-07-14,2030,7,SUV,207,38554.76,6.57,38187.69,7.18,0,195
2030-07-15,2030,7,SUV,196,37710.39,7.05,37874.46,8.05,0,196
2030-07-16,2030,7,Truck,169,44636.85,5.71,38050.26,7.36,0,197
2030-07-17,2030,7,SUV,198,39584.16,6.76,37921.6,7.9,0,198
2030-07-18,2030,7,Truck,158,45821.66,5.89,38107.17,7.51,0,199
2030-07-19,2030,7,Sedan,146,28947.64,5.2,37972.16,7.72,0,200
2030-07-20,2030,7,Hatchback,133,20805.61,5.06,37748.35,8.19,0,201
2030-07-21,2030,7,Hatchback,135,20746.31,4.42,38506.27,7.86,0,202
2030-07-22,2030,7,Sedan,141,28375.6,5.41,37672.77,7.81,0,203
2030-07-23,2030,7,SUV,194,38916.65,7.66,38176.82,8.02,0,204
2030-07-24,2030,7,Truck,167,44934.27,6.5,37916.88,7.85,0,205
2030-07-25,2030,7,Hatchback,123,20768.51,5.48,37959.46,8.64,0,206
2030-07-26,2030,7,SUV,192,40155.56,8.09,37727.65,7.78,0,207
2030-07-27,2030,7,SUV,196,39474.99,7.03,37937.89,7.75,0,208
2030-07-28,2030,7,Sedan,138,28895.97,5.82,38351.25,7.5,0,209
2030-07-29,2030,7,Sedan,146,28516.63,5.15,38009.62,8.49,0,210
2030-07-30,2030,7,SUV,188,38535.07,6.1,37968.81,8.76,0,211
2030-07-31,2030,7,Sedan,138,28099.19,6.49,38221.07,8.12,0,212
2030-08-01,2030,8,Truck,168,45401.51,5.78,38205.73,7.86,0,213
2030-08-02,2030,8,Hatchback,126,20667.11,5.5,37806.46,8.08,0,214
2030-08-03,2030,8,Truck,159,45753.03,5.93,38100.26,7.94,0,215
2030-08-04,2030,8,Hatchback,132,20241.22,5.24,38044.21,8.05,0,216
2030-08-05,2030,8,Truck,161,45149.6,5.66,38094.35,8.54,0,217
2030-08-06,2030,8,Hatchback,124,21128.89,4.54,38062.57,7.3,0,218
2030-08-07,2030,8,Hatchback,126,20676.84,5.07,38064.01,7.54,0,219
2030-08-08,2030,8,EV,84,49165.57,3.4,37725.64,8.7,0,220
2030-08-09,2030,8,Hatchback,123,20379.32,4.59,38342.02,9.06,0,221
2030-08-10,2030,8,Sedan,146,29314.17,4.89,37985.46,7.76,0,222
2030-08-11,2030,8,Hatchback,138,21722.08,5.2,38077.28,7.58,0,223
2030-08-12,2030,8,Truck,156,46367.43,6.38,37831.18,8.77,0,224
2030-08-13,2030,8,Hatchback,128,21173.88,4.63,37853.37,7.62,0,225
2030-08-14,2030,8,Hatchback,120,19953.54,4.71,37606.39,7.67,0,226
2030-08-15,2030,8,Hatchback,126,20919.27,4.57,37922.55,8.52,0,227
2030-08-16,2030,8,EV,81,49815.42,2.87,37792.75,8.22,0,228
2030-08-17,2030,8,Sedan,142,28666.12,5.44,37844.19,7.99,0,229
2030-08-18,2030,8,Hatchback,131,20909.14,5.46,37895.8,8.01,0,230
2030-08-19,2030,8,Sedan,138,27857.13,5.38,38171.02,7.07,0,231
2030-08-20,2030,8,Hatchback,123,20706.96,5.1,37660.79,8.4,0,232
2030-08-21,2030,8,Hatchback,118,21092.29,5.67,37993.12,7.07,0,233
2030-08-22,2030,8,Sedan,131,28280.09,5.29,37774.23,7.61,0,234
2030-08-23,2030,8,Sedan,144,28137.93,6.08,37501.45,7.8,0,235
2030-08-24,2030,8,Hatchback,119,20202.06,4.88,37920.08,7.32,0,236
2030-08-25,2030,8,Sedan,127,29844.65,3.62,37970.38,7.72,0,237
2030-08-26,2030,8,Sedan,130,28963.46,4.81,37644.99,7.53,0,238
2030-08-27,2030,8,Truck,131,45008.13,6.11,38258.25,7.95,0,239
2030-08-28,2030,8,SUV,172,38523.77,6.73,37974.36,7.58,0,240
2030-08-29,2030,8,SUV,177,39997.68,7.35,38064.56,8.38,0,241
2030-08-30,2030,8,Truck,148,44550.96,5.76,37834.41,7.86,0,242
2030-08-31,2030,8,Sedan,134,28390.38,4.04,37886.05,9.37,0,243
2030-09-01,2030,9,SUV,182,39379.3,7.81,37931.14,7.39,0,244
2030-09-02,2030,9,Hatchback,123,21004.02,5.83,38193.31,7.67,0,245
2030-09-03,2030,9,Hatchback,125,20744.35,5.32,37823.85,7.08,0,246
2030-09-04,2030,9,Truck,141,44174.88,6.07,37891.7,7.32,0,247
2030-09-05,2030,9,Truck,141,46556.27,7.13,38140.32,7.59,0,248
2030-09-06,2030,9,Hatchback,118,21077.21,5.31,38157.37,7.62,0,249
2030-09-07,2030,9,Sedan,135,28750.8,5.55,37785.6,8.01,0,250
2030-09-08,2030,9,Sedan,126,28195.84,5.74,37903.56,7.51,0,251
2030-09-09,2030,9,SUV,163,38140.04,7.19,37906.14,7.93,0,252
2030-09-10,2030,9,Sedan,131,28759.58,5.51,37725.46,8.4,0,253
2030-09-11,2030,9,Hatchback,122,20155.9,5.57,37785.55,8.45,0,254
2030-09-12,2030,9,Hatchback,122,20726.87,4.46,38013.17,8.05,0,255
2030-09-13,2030,9,Sedan,133,29206.37,5.47,38564.12,8.02,0,256
2030-09-14,2030,9,Truck,145,45868.29,6.29,38209.14,6.55,0,257
2030-09-15,2030,9,Sedan,124,29380.27,4.72,37841.91,7.47,0,258
2030-09-16,2030,9,SUV,161,37364.35,8.24,38084.42,7.42,0,259
2030-09-17,2030,9,Hatchback,120,20408.11,5.3,37957.46,8.37,0,260
2030-09-18,2030,9,SUV,160,39761.51,6.99,37995.09,7.93,0,261
2030-09-19,2030,9,SUV,161,38582.85,6.87,38249.94,7.41,0,262
2030-09-20,2030,9,Sedan,128,28036.45,5.54,38136.92,8.14,0,263
2030-09-21,2030,9,SUV,158,37639.3,7.75,38209.77,8.3,0,264
2030-09-22,2030,9,Hatchback,115,20566.09,4.2,38104.01,7.31,0,265
2030-09-23,2030,9,Truck,135,44938.21,6.2,37971.09,8.37,0,266
2030-09-24,2030,9,SUV,162,38963.45,7.47,37919.09,7.61,0,267
2030-09-25,2030,9,SUV,169,38589.04,6.98,37710.24,7.67,0,268
2030-09-26,2030,9,Hatchback,116,20580.81,4.02,38006.26,7.56,0,269
2030-09-27,2030,9,Truck,136,45829.38,6.42,38075.43,8.17,0,270
2030-09-28,2030,9,Sedan,135,29442.49,5.63,37654.77,8.74,0,271
2030-09-29,2030,9,SUV,167,39368.48,7.07,37903.94,7.63,0,272
2030-09-30,2030,9,Hatchback,99,20595.81,4.97,38118.48,7.51,0,273
2030-10-01,2030,10,Hatchback,118,20649.86,4.98,38146.79,7.68,0,274
2030-10-02,2030,10,Sedan,132,28911.65,5.13,37904.08,8.09,0,275
2030-10-03,2030,10,Hatchback,113,20818.48,5.34,38182.81,8.31,0,276
2030-10-04,2030,10,Sedan,129,29231.94,5.15,38195.51,8.15,0,277
2030-10-05,2030,10,SUV,164,38571.51,6.71,38284.65,7.36,0,278
2030-10-06,2030,10,SUV,157,38708.48,7.44,38367.23,7.61,0,279
2030-10-07,2030,10,Truck,142,47057.66,4.99,37896.48,7.91,0,280
2030-10-08,2030,10,SUV,175,38570.13,6.33,37845.19,8.34,0,281
2030-10-09,2030,10,Sedan,132,28969.62,5.13,38172.56,8.4,0,282
2030-10-10,2030,10,Sedan,132,28760.55,4.89,37940.9,7.68,0,283
2030-10-11,2030,10,Truck,144,44950.65,6.79,38266.7,7.89,0,284
2030-10-12,2030,10,Sedan,137,27541.54,4.99,37911.2,8.26,0,285
2030-10-13,2030,10,SUV,162,40933.46,7.32,38321.56,7.2,0,286
2030-10-14,2030,10,Sedan,115,29219.76,5.37,37934.42,8.66,0,287
2030-10-15,2030,10,Hatchback,123,21298.56,4.87,38069.76,7.19,0,288
2030-10-16,2030,10,SUV,163,38979.62,7.86,38247.65,9.23,0,289
2030-10-17,2030,10,SUV,183,37839.38,8.17,38378.26,7.87,0,290
